0:12469 11158 6484 13534 12453 13874 12571 11211
0:11264 11571 11701 14657 15041 16084 418 11577
1:755 1398 709 549 1350 3120 773 8721
0:11571 15041 6116 11701 1797 5437 14657 12260
3:28 477 14 7672 11567 917 746 1200
3:28 1200 14 477 2 15 47 11567
0:47 11264 3591 1631 1557 50 205 1568
2:14782 10632 3088 13078 13301 16475 767 6521
1:701 888 1137 2159 1948 1919 4743 4349
0:921 1203 2404 6231 453 1104 5267 7517
2:13912 4604 15073 477 14035 14 10907 13247
0:2985 746 1259 10001 5690 2691 1380 5152
1:13863 14715 13911 13410 15263 14988 15531 14276
4:17 226 2216 477 14 2462 28 16
0:4604 13912 989 15073 14035 5752 7436 7149
0:3760 6028 845 7200 4298 6314 4197 9727
0:12571 4808 7672 2472 4983 3236 2715 2712
1:4808 14607 2712 1903 3091 1469 917 12571
2:791 2216 1400 755 2018 3007 709 1479
6:14607 10681 12244 4179 9026 8531 369 6294
0:628 807 9790 888 13598 1365 12330 13028
2:17 226 27 28 477 2462 16 14
0:1395 2914 2445 5690 1922 5265 9597 5282
0:14782 10632 3088 13301 16475 13078 767 6521
0:13863 14715 14502 15531 3440 14988 15263 15983
2:2489 2462 5088 3089 546 2759 243 1090
5:14782 10632 767 13301 3088 16475 6521 13078
2:921 2549 1213 521 1345 10555 453 247
4:477 14 1200 28 2 1955 6495 380
0:11571 16084 11701 14657 14607 14715 15041 11577
0:1987 230 1137 504 5772 2159 176 1888
1:11571 10635 5108 9914 7156 11538 6729 8247
3:767 1673 14782 10632 2944 3591 16318 16475
0:2240 3582 1203 4069 1208 2235 6218 3762
3:4069 1203 2240 6218 2235 988 4479 3762
0:2240 1665 9392 4689 1009 2166 2928 2156
1:5690 2715 5809 7348 3096 2472 4983 3236
0:921 521 10555 5267 1213 2549 8490 1345
2:13912 15073 7436 14035 4604 1508 8643 8788
0:14607 15815 16045 4179 13863 14502 3440 2418
0:7790 937 4179 5926 14035 6297 15073 276
0:755 709 8721 549 1398 3120 773 5546
1:1538 521 3839 921 5588 6359 2728 3050
0:1673 2300 1005 767 1586 1557 27 7049
0:12571 2472 9026 10681 6294 4808 369 882
4:13786 4130 10539 13773 13663 13778 13770 12830
0:1665 9392 2928 2240 1208 1891 2166 944
1:16045 477 917 14 1200 14607 746 11567
0:4808 2480 917 2715 3699 2472 4080 7672
0:14607 1903 1259 1152 1115 2691 914 3981
0:1987 230 504 5772 378 172 2531 509
0:1712 1700 2485 6572 6416 11798 13839 5977
0:9392 1191 1009 1203 2240 5720 845 1199
0:1538 7049 2418 1005 3804 47 3601 2146
0:12571 28 483 2389 226 882 2533 881
3:2240 1213 2221 1203 453 921 521 666
1:814 5690 655 2798 281 430 6971 267
1:2240 1038 2593 2589 2451 954 4579 2449
2:10632 13301 2208 3199 14782 14505 8606 14140
3:1395 5690 1922 9597 5265 3699 2914 13194
0:5211 17 2216 2462 906 521 1283 3808
1:3591 1673 501 2944 1122 767 6063 5346
0:888 1137 2159 1919 701 10921 1141 1948
2:9392 1891 1213 2390 1665 521 4689 3050
0:13912 15073 10907 13247 14035 4604 14834 8464
4:888 1948 1919 701 211 2434 1929 1454
0:7790 6297 937 571 3064 3818 6862 1408
2:14607 12244 10681 9026 4179 369 8531 16045
3:369 17 226 3981 120 16 335 2350
4:888 1948 7142 1919 1041 211 2434 1787
0:12571 2715 2480 3236 1995 2472 948 13194
0:3981 12571 483 746 5034 28 226 7763
3:888 1919 1948 211 701 7142 2434 10921
1:1937 2164 1137 5820 1090 4958 1141 13027
1:47 205 1199 1005 50 677 1557 5161
2:1665 2240 944 1181 1194 1009 1104 2211
2:1137 2159 4349 1090 701 888 1141 4743
0:1395 2914 5690 1922 3282 2030 9597 69
0:1115 2691 740 7185 10071 2470 7421 7394
0:11571 13911 15134 16084 15402 15041 13863 13402
6:14715 13863 13410 15531 14502 15263 13911 3440
0:701 1948 888 3885 3966 1461 1919 5413
0:16045 4179 14607 12244 6359 16318 15113 15358
0:1673 767 2944 205 1005 12765 11571 3802
0:3981 9103 7545 9966 5034 7922 8504 615
0:47 477 14 1200 28 1631 250 39
2:2235 4069 1208 1213 988 6218 1665 10065
1:2691 10071 1115 6014 8931 1828 1370 5280
0:746 12571 2472 11939 1380 4421 11887 483
0:888 701 2159 1137 4349 2164 1919 1948
4:5752 989 3762 1483 3582 2178 2167 4069
1:28 14 2691 477 10071 1370 1200 1152
1:5267 453 521 1665 17 1213 1181 3414
0:628 807 9790 1700 247 888 12330 13028
0:1181 521 755 2596 1665 2637 1350 247
1:7790 937 3064 5662 6862 633 6297 5570
0:17 226 2715 2472 1259 4367 3981 447
0:14 477 28 1200 1955 47 15 2
1:11571 1673 418 3629 4329 767 9432 1648
0:11571 14657 15041 11701 13911 5503 1797 16084
0:1673 767 3591 2944 4805 5944 1240 684
0:6204 926 4132 1761 767 1370 5401 1828
1:628 9790 807 4731 12330 4729 3721 247
1:16045 14607 7049 47 777 1005 4179 5270
0:767 1673 10632 2944 250 2300 4329 14782
0:13863 14715 13410 15531 14276 15184 15263 13911
0:3699 2715 13194 4080 1928 3016 2731 2480
0:11567 15783 28 14 746 9521 10978 1200
0:1403 2087 2901 5088 546 1919 3089 1456
0:3981 7545 8158 9103 9966 10605 400 9164
1:3440 3804 2418 1199 845 684 1005 2944
0:1987 504 230 5772 509 1888 378 172
2:16045 14607 4179 16318 15324 15358 15856 15815
1:971 954 5400 2589 4137 953 4579 4001
0:655 2798 281 2589 814 4572 953 971
0:2445 3981 2914 1395 447 5690 5282 2893
0:1937 888 1137 1919 2159 701 2164 1141
0:10907 13912 571 7790 1408 6297 13247 3818
0:5211 2462 2489 4281 17 1283 2216 906
0:4179 1673 11571 16045 14607 767 5161 11300
3:3981 615 2350 5034 6541 7545 9103 6347
5:226 3981 5034 655 17 628 7545 615
0:4808 2712 12571 7786 1903 6294 14607 1380
0:7049 1005 5161 3804 1199 5270 2418 2371
8:13786 10539 13773 4130 13663 13778 13770 12830
0:4069 988 6218 4479 9210 2235 4326 9794
1:971 5400 954 4001 4137 972 4579 2902
0:2691 746 740 14 6014 5088 1115 1370
1:16045 7810 10787 9271 5223 10836 8477 5459
4:5690 1395 1922 2712 814 4808 917 2711
0:1203 837 3146 2224 10189 1199 845 2240
1:13786 4130 10539 13773 13663 13778 13770 11100
0:2691 10071 1115 7421 639 740 2470 7184
0:4069 4479 988 6218 3582 9794 4326 2912
2:10071 2691 47 28 14 684 477 1557
4:4808 1903 5690 1395 1401 3091 3699 2712
1:446 3591 4620 5919 13055 5977 4968 6063
0:2445 1395 2914 5690 3981 5265 917 5282
4:1987 230 5772 504 176 2001 172 509
0:16045 128 772 5161 666 3616 47 16318
1:1673 767 2944 3591 4805 684 5944 1240
0:3981 335 615 2350 4983 5034 6347 7763
1:42 62 6721 11264 205 4179 63 1500
0:4516 9491 7169 8410 11248 12464 8413 7810
5:11567 28 477 14 1941 380 12390 1200
0:28 477 14 1200 11567 746 12453 8756
0:2472 9223 1333 2480 3236 3699 896 13194
0:16045 1192 1203 477 2691 14 2240 1200
4:2462 2489 17 2216 243 226 4281 3175
0:4689 1891 1005 1665 1090 1009 1181 5161
4:13863 13410 14715 15531 14276 15263 13911 15184
0:7786 2985 1903 3133 4441 1747 3639 1380
3:3981 1937 17 426 4689 2462 2390 293
0:12571 4808 9671 2712 2472 10697 2389 11887
3:655 281 2087 2798 8721 3638 814 283
1:11571 418 9432 1648 5503 12637 6789 10645
3:1673 3591 767 2944 5944 4805 3191 4518
2:247 1181 1665 1009 1891 944 2166 1898
4:477 14 28 1200 27 2 483 746
0:1712 11798 11250 10927 2999 13839 11271 11256
0:2445 3660 2914 135 4780 3981 6393 3569
0:16045 4179 16386 16084 14502 14607 14715 15324
0:4179 62 6422 16045 845 11300 1500 8906
0:28 477 14 1903 1200 27 1353 746
0:7790 5926 3739 5912 6028 6297 6636 3285
0:628 807 2446 5175 9790 3033 6437 1937
2:701 888 1948 1919 3966 1454 1041 211
2:28 27 14 477 1200 4030 22 2
1:2691 14 1370 6014 477 5088 28 5401
2:1987 230 1192 504 5772 176 1888 172
0:11571 15134 15041 16084 15402 13911 11701 16105
0:6204 10510 4194 11571 11701 4649 2611 15041
0:4689 1891 1665 1009 9392 2166 2928 2390
0:3591 1673 4968 5919 5977 6416 4620 6063
0:10907 13442 1408 571 11588 6297 13912 3100
1:17 14607 226 3981 16 477 16045 9103
0:247 1104 1974 2240 1192 2365 5814 1009
0:7192 3100 11588 1069 4695 1062 6689 8987
2:1903 1401 1910 4808 1115 914 3091 2691
0:1038 135 281 655 2914 2589 3638 450
4:2489 2462 243 3175 2794 2788 3981 525
2:4069 988 6218 2235 9210 4479 10065 9794
0:10907 7790 6297 1408 11588 13442 1069 571
0:28 1200 477 14 27 400 746 11567
0:16045 4516 9491 8410 7169 7810 11248 12464
2:3981 9103 7545 9966 7922 8158 8160 9164
0:16045 1673 3591 2944 16318 767 5944 3191
0:845 2393 2558 10978 6497 15025 11285 3244
0:5690 1747 1395 1903 3699 2985 4080 1910
4:28 477 1200 14 27 2411 746 2
1:2445 2914 9977 1395 2900 3951 3981 10193
0:1557 47 9773 15 777 50 3404 205
0:1538 3601 2146 1704 1537 2418 7049 11538
0:7545 3981 9103 9966 8158 10605 7922 9164
7:13786 10539 13773 13663 4130 13778 13770 12830
0:453 17 226 2216 755 3808 5267 3414
0:888 701 1948 453 3885 1461 1934 1477
1:4069 988 4479 3582 1483 3762 5752 4326
0:47 477 14 1200 4547 28 276 1955
1:1192 1203 5752 1700 1104 989 3762 2167
0:1903 1767 1409 1755 1980 568 1408 6653
0:4069 988 2235 6218 3582 4479 9392 9210
4:2462 2489 2637 243 3175 1181 2794 4281
4:746 1903 1928 1476 2691 4983 2470 1152
2:13912 7436 15073 4604 1508 14035 11221 8788
3:767 10632 14782 1199 3199 13301 3088 1673
2:7922 426 5690 3981 2914 9103 7545 2711
1:655 281 2798 814 6971 4572 267 430
0:3981 2350 615 335 6347 7545 9103 9164
0:10907 16045 14035 6653 11588 13247 16233 7790
1:628 9790 807 12330 13028 3721 14119 2446
0:2240 1203 1192 2211 1104 1009 2219 1974
0:3591 5977 4620 6416 5919 4968 6572 4018
0:1090 1181 1891 4689 9392 1104 1213 1180
0:655 2798 281 814 283 6971 4572 430
4:3981 7545 9103 14607 755 17 11091 9164
0:888 1948 1919 701 211 2434 1134 1477
2:11571 7156 8247 1 1673 16084 3629 11701
1:3981 7545 9103 9966 14177 10605 14607 12842
0:830 845 1203 8707 837 829 828 740
0:6653 10907 14035 7790 13247 11526 13442 6297
2:937 3804 2418 7790 4108 6297 7192 6862
0:16045 14607 15815 4179 14502 13863 14715 13911
2:1005 2418 501 1538 1673 7049 1704 3804
0:971 5400 954 4001 4137 972 953 4579
0:845 1203 830 829 8707 837 828 740
1:369 13912 4604 7436 1508 13247 6952 8788
3:28 14 477 1200 2691 27 11567 746
1:3981 9103 7545 9966 10605 14177 8158 7922
0:14607 755 10681 11216 6294 8853 2350 9026
0:4069 3582 1483 3762 5752 988 989 6218
0:3981 335 9164 755 1903 5034 9103 369
0:655 281 2798 814 6971 267 4572 430
2:446 3591 4620 5842 7857 5919 2144 9426
0:14 47 15 50 1005 477 7049 28
1:3981 9103 7545 14177 2489 9966 10605 12563
1:249 5267 5855 1283 7049 755 2216 1538
0:12571 882 447 2472 881 2715 3113 11887
0:2691 6014 14 1370 10944 10071 740 1115
0:369 10681 869 2499 1673 9026 767 6024
0:13410 13863 13911 11571 14276 14715 418 13043
0:47 1521 11567 5459 9157 9271 9362 10978
0:5690 1903 2715 3699 1115 1910 4080 2653
2:917 16045 1192 1350 888 1903 6127 1041
4:3981 7545 247 9164 8158 9103 7763 5034
5:971 4137 5400 4001 954 953 972 2589
1:888 1948 1919 2434 701 1454 211 1929
1:5690 1395 2711 1090 426 5807 5809 5738
1:3981 9103 2221 1213 453 17 9966 9463
0:17 2216 453 226 755 1264 3808 709
1:740 2691 1115 830 6014 6802 838 6807
1:2355 69 1395 906 1778 791 2546 6370
0:4516 9491 8410 7169 11248 10170 7810 12464
0:2221 28 1213 3981 27 14 2411 1203
0:888 1919 2434 211 1948 701 1456 1929
2:3660 135 3981 2445 6393 483 755 4780
0:1987 230 504 5772 509 1888 378 172
0:14177 10555 3981 12563 5267 9103 2549 12312
1:2462 2489 243 3175 2794 2788 4281 2759
0:3981 7763 5034 7545 615 9103 8504 7922
3:13786 10539 13773 4130 13663 13778 13770 12830
0:655 814 2798 281 4572 267 6971 430
0:7947 1700 8411 5259 6409 3704 1944 1715
0:7049 1005 5161 9228 5270 9839 3804 9243
0:7192 1069 3100 6689 937 8987 11588 1408
0:2393 10978 845 6497 3244 11285 2558 9480
0:4516 9491 7169 8410 11248 7810 12464 12614
1:7810 4516 10787 10836 10170 8477 9491 10674
0:2240 3582 4069 5752 988 1203 1439 3762
2:628 807 9790 12330 655 2446 3721 8089
0:755 17 8721 709 226 8080 2216 549
0:16045 14607 4179 12244 15113 15815 6359 15324
4:746 28 14 1200 11567 477 16045 22
2:28 14 1200 477 11567 2 1203 27
0:4516 9491 7169 8410 11248 7810 12464 10170
3:888 701 1919 10921 211 1948 1041 2434
2:2235 1203 4069 3582 5752 3762 989 2240
0:1538 12082 6359 7049 3839 5588 521 5267
1:3981 12571 615 483 6347 11887 447 882
0:628 1712 6416 4620 5977 4968 6572 5919
2:1673 4649 250 1301 1631 5437 11571 5467
0:921 1203 2240 5267 1213 2008 1456 453
0:2691 746 1115 14 380 477 2470 10071
1:767 1673 4329 250 3802 10632 2194 14782
1:13863 13911 13410 14715 15263 14988 14657 15531
1:14782 10632 16475 3088 13301 767 6521 15865
1:128 47 772 15 1005 1891 9953 12082
0:281 2798 3638 655 814 4572 6971 430
3:767 1673 4329 13410 3802 2944 13911 2194
0:1192 1974 1104 2914 1395 2240 5690 2445
2:1903 1928 5088 926 2691 1152 1370 1773
0:755 709 1398 8721 773 1090 549 3089
1:13912 10907 14035 13247 15073 4604 14834 16045
0:13863 16084 14715 14502 14988 14657 13911 15263
1:3981 2489 2445 2914 2462 7545 3660 746
1:2240 1203 1104 1974 1009 1665 1192 1213
0:12571 2715 3236 2472 11887 7672 917 4983
1:14607 12244 10681 8531 9026 4179 15113 369
0:628 27 28 6188 226 247 9790 5034
4:3981 28 746 483 755 7545 3660 5034
0:9133 1937 705 8753 9055 2164 5768 3536
0:3981 561 888 243 814 7763 9103 8158
0:47 43 1568 42 1555 1590 50 3616
0:3981 9103 9966 7545 7922 10605 14177 9164
0:14607 1333 9223 2472 12659 9026 5657 7675
0:28 27 477 1200 14 15 2 485
0:13912 10907 4604 13247 14834 7790 13442 15073
1:1090 1398 3089 1130 709 8721 1137 549
0:1557 1673 3591 13640 1586 3404 501 16239
0:17 2216 453 226 3808 3414 6091 4020
3:28 746 1861 477 27 226 1200 2411
0:4069 3582 5752 3762 989 1483 2235 1439
0:1673 3591 1557 3404 1240 1631 1662 5944
3:28 3981 14 1200 7545 477 5034 27
5:2240 2691 5401 926 1370 14 6014 5088
0:1937 16045 14629 5267 1090 4689 12453 12469
2:4179 16045 8906 42 1500 62 2087 6422
0:6294 13218 10983 755 3981 10697 13534 9026
0:1203 845 10978 2240 10632 7147 1192 13301
0:655 2798 814 281 4572 6971 267 430
1:1395 2914 5690 1922 2445 9597 5265 10985
0:1937 2164 2078 1931 4958 5832 1090 5820
0:7049 1005 5161 5270 3804 2583 9442 6041
0:1937 2164 4958 1137 1090 2159 1141 1763
0:16084 13863 14657 14502 14988 15041 11701 14715
0:7049 7579 1005 14 27 15 1557 628
0:13912 4604 13247 10907 15073 14035 7436 8464
0:11567 7763 12469 13534 2261 28 5966 10351
3:14 477 28 11567 16388 1665 5401 15783
0:16045 4179 15856 6359 16318 14607 7049 9579
3:3981 2462 2489 243 7545 3175 1277 2794
1:2462 2489 3175 2794 243 2759 3981 4281
0:1937 2164 14 2211 9392 5832 28 2078
0:9392 1665 1891 1181 944 2240 4689 2166
0:230 1987 1137 5772 176 504 509 2159
0:3699 4808 1395 5690 1928 13194 2715 4080
0:13912 10907 4604 571 15073 13247 14035 8464
0:888 7786 1903 2923 3091 1919 5690 4808
1:11571 16084 14657 15041 16105 11701 13911 13863
0:426 1395 2914 5690 1922 1722 2711 5152
0:11571 15041 418 13911 11701 16084 14657 15402
0:8906 6850 1590 5259 43 42 1500 62
0:9392 2240 988 4069 1665 6218 2235 4479
0:11571 418 9432 1648 5503 8247 3394 10645
2:10907 1408 13912 13442 13247 571 1409 14035
0:1538 1537 3601 3839 5588 2728 1890 6359
1:11571 4649 5437 12260 1797 1301 6116 15041
0:655 281 2798 814 4572 267 6971 3638
0:11798 11256 10909 7810 8906 10927 6850 11250
1:845 2691 1115 5259 1761 10071 1190 837
0:3981 9966 14177 11158 10605 9103 11328 10983
0:4808 3981 12571 2712 917 2445 2472 1747
3:281 655 2798 814 4572 267 6971 280
1:11571 1673 418 11577 1648 3629 9432 767
0:16045 2798 655 281 814 430 6971 888
0:4808 2914 3981 7786 917 1395 2445 6127
1:17 453 226 521 3981 28 2216 380
1:3981 4983 6347 615 2350 5034 12571 5120
2:971 954 2589 953 5400 4137 2902 2593
2:5259 8906 6850 1700 5570 1590 7947 14
4:13410 13863 14715 15531 14276 15184 13911 15263
1:1090 5807 5690 2711 5809 1755 426 4050
0:845 1009 2388 1891 9392 1199 1005 4689
2:888 701 2434 1948 755 1456 2261 1461
0:14 477 2211 28 5401 1370 1200 15323
1:791 2418 446 2018 1400 845 3007 1479
2:1137 2159 701 230 1987 5772 176 1141
2:1409 740 568 1408 571 1115 10907 3818
1:43 47 1568 1590 477 42 5611 8906
0:16045 4179 15815 446 14607 27 16318 3591
0:11571 14657 11701 14607 11577 15041 12115 14502
0:4649 2240 250 1673 767 5467 1313 1301
0:888 1137 504 2201 10921 1090 247 7142
5:281 655 2798 814 4572 6971 267 430
0:1538 1395 1704 9597 10614 3601 5804 2914
0:1903 1115 1910 740 7786 830 3091 843
0:7790 3064 937 5662 6862 6297 633 7192
0:1755 1919 534 1090 888 2112 1937 4479
0:746 5034 3981 1903 483 7545 845 14607
4:16115 62 16045 6721 14988 63 16084 4179
1:17 226 16 453 3414 814 2216 628
0:3981 17 2350 335 615 226 9103 7545
0:4516 7810 9491 10170 7169 8410 11248 10671
0:16318 672 12523 15856 16687 1669 1673 7076
0:10978 11285 13284 11549 11286 8546 9157 13283
1:13786 10539 13773 13663 4130 13778 13770 12830
0:1755 1090 1175 2240 7030 15323 1179 5152
0:3291 13442 7415 1408 10907 1409 4690 11588
1:888 2914 2768 16045 1948 701 2445 1041
0:3981 755 709 7170 9103 8721 9164 5034
3:15 28 14 14035 1200 11264 6495 47
2:628 655 807 9790 12330 400 2798 2446
1:1395 5690 1922 13194 1479 9597 3981 5265
0:2087 888 655 534 1403 4687 1919 2446
0:3591 1673 5944 441 4968 5919 4620 446
0:47 1209 5058 1891 9392 4689 11264 128
1:6116 12690 12260 1797 5437 15041 5435 11701
0:1665 1009 14607 4689 4179 2156 2166 8479
0:6359 4179 14607 6063 3591 16045 6572 5919
3:5690 5809 2711 5807 2715 5738 7348 1471
1:791 1400 2018 3495 3007 1767 4852 7367
0:42 1590 8906 107 43 14504 5815 15856
0:1903 3091 4808 2712 2923 1910 1767 1451
0:2691 477 10071 14 1527 1200 28 1774
0:7049 5161 1005 5270 3804 9228 2583 1199
1:888 7142 1948 1919 211 10921 2434 1041
4:28 477 27 483 226 14 1200 2411
0:446 3591 4620 5919 9426 13055 5842 1673
4:655 2798 814 281 3981 283 430 1104
1:888 701 230 1948 10921 2159 5772 180
0:2914 2445 888 211 1041 4777 1456 701
0:1090 888 1919 1137 701 2159 1937 1454
0:888 1948 1919 701 2434 211 1454 1929
1:16045 4179 14607 15815 15358 16318 15324 12244
0:369 14607 3981 917 120 17 10681 3160
0:1038 971 954 2589 2593 4579 953 5400
3:14607 12244 6294 16045 8531 746 477 6359
0:5690 2653 1115 4808 7786 1903 1928 2715
0:1203 2240 845 837 1199 1104 2224 1974
1:1175 546 294 1409 568 1408 1755 2515
0:1009 1665 1203 2240 4689 1208 944 9392
2:14657 13863 13410 11571 14715 13911 14502 11701
0:1213 6359 3839 1538 3050 1890 521 14476
7:755 3981 7545 9103 7170 17 8420 9164
0:13883 14 11567 477 16388 6014 28 12390
4:701 888 1948 3885 1919 3966 2434 1461
1:16045 3981 226 483 2445 477 400 28
3:5963 1152 2977 1090 281 16045 1773 2901
0:12571 226 882 76 483 447 881 9463
1:14607 9223 1333 8036 12659 2472 11216 7672
0:62 16045 8134 4179 6721 8906 63 42
6:3981 9103 7545 9966 8158 7922 5034 6541
4:16045 1203 1009 2156 4689 4179 1192 2166
3:2462 2489 2794 3175 243 2788 27 3981
2:1213 2221 521 1203 2240 921 2230 453
1:7786 1919 888 701 1903 4808 1948 3091
1:921 453 521 5267 1213 6231 4946 1345
0:7790 1755 1451 6653 14035 1980 1766 5912
4:2235 4069 3582 3495 5752 3762 977 1203
0:7545 3981 14607 9103 9966 10605 9164 14177
0:655 281 2798 814 4572 267 6971 430
0:2393 10978 3244 845 6497 15025 11285 2558
5:17 226 2216 3808 16 453 2462 3414
0:10071 2691 8931 14607 677 4179 16045 1761
0:2589 971 2593 954 953 4137 5400 2902
0:888 1919 1948 701 1454 2434 211 1929
0:1395 5690 9597 3699 5265 1922 1747 2445
0:13786 10539 13773 4130 13663 13778 13770 12830
2:7049 1590 1005 5161 3804 2583 2371 1565
0:2462 17 226 2489 3981 1937 2216 5267
1:1115 830 740 2691 7786 838 8707 843
0:971 5400 954 4001 4137 972 4579 2902
0:628 655 807 9790 12330 2798 281 283
3:11571 6116 4649 5437 12260 1797 12690 15041
0:2240 1090 1179 1203 4479 2914 1395 1192
1:13863 13911 14715 13410 3440 15263 14988 15531
0:3699 2715 4080 13194 2480 3016 5690 1747
1:5752 989 2167 4640 3762 3582 716 3586
8:13786 10539 13773 4130 13663 13778 13770 12830
2:11571 1673 845 12523 5248 767 672 16475
0:6653 13912 7185 10907 14035 13247 7790 5123
1:3591 1673 446 4620 5919 2144 9426 5944
0:16045 10909 14988 14607 13863 14715 14502 15358
0:1395 426 1922 5690 2914 1722 2711 5807
0:3981 615 7135 7545 2350 9103 5034 7763
7:13786 13773 10539 13663 13778 4130 13770 12830
0:3981 7545 9103 5034 615 7922 9966 9164
0:8721 2489 2462 294 11350 1090 1181 239
1:7810 10836 1700 10787 5223 8477 4516 10170
0:14 28 477 1200 11567 12390 746 2
0:13883 11567 2691 6014 16388 16456 15783 5401
0:3981 2350 14607 9103 7922 2472 8853 615
0:3981 7545 9103 9966 8504 5034 7170 9164
0:628 807 9790 335 1181 12330 2446 4924
2:971 5400 954 4001 4137 972 4579 2902
0:845 12523 672 2691 10071 8931 1761 7647
0:1395 2914 5690 9597 1922 5265 2030 3282
2:3660 2445 135 2914 4780 240 3569 6393
1:9103 9966 14177 7545 3981 10605 12842 8158
1:14 477 28 2691 1200 1370 5401 2
0:16045 888 281 2798 655 814 430 6971
0:1755 2240 2211 4479 1937 4069 534 6218
0:12571 3981 12453 11887 483 11158 2389 746
2:4069 2235 2803 242 6218 29 8001 3414
1:971 5400 4137 954 4001 972 4579 2902
1:1115 830 740 2691 838 8707 828 2965
7:13786 10539 13773 4130 13663 13778 13770 12830
0:628 807 9790 12330 2446 14943 3721 6437
0:281 2798 655 814 6971 430 283 267
1:1987 504 230 172 5772 378 1888 762
1:830 740 1115 2691 8707 828 838 861
1:1673 3591 767 1665 1203 2944 944 2596
0:281 655 814 2798 430 280 6971 267
1:1203 2240 1104 2224 1974 2221 1199 2211
0:15073 14 14035 1200 28 746 477 11567
1:28 477 746 1200 14 27 1353 226
0:11571 13911 15041 13863 14657 15263 3440 14715
0:7192 3100 1069 11588 10907 6689 4695 8987
0:1937 2164 861 1113 1090 5832 6799 1944
0:1398 755 549 1350 709 3120 773 8721
0:17 293 109 1903 453 226 2216 755
0:3699 2715 3016 2472 4367 13194 5690 2731
0:230 1987 5772 504 176 180 172 509
0:1395 5690 1922 426 2914 9597 2448 2711
0:16045 10362 1192 13462 11046 14746 14747 14413
0:4649 845 1313 1301 5485 5510 12260 1335
1:16045 4069 3762 3582 5752 989 1439 1483
1:971 2589 954 2593 953 4137 5400 4579
0:453 3414 17 2216 521 3808 5267 226
0:767 14782 5098 10632 5095 5093 3088 6521
0:239 3638 3502 281 2077 2798 2983 477
0:3981 2472 906 2715 120 917 335 447
0:4649 1313 5485 5510 1270 1301 1335 1308
0:335 755 888 132 17 709 2201 7142
0:5161 9228 7049 1005 47 5270 772 50
1:14 1712 1200 1700 6416 477 5977 6572
2:2216 5211 17 521 5584 8955 1283 2462
0:13911 13863 767 3440 13410 845 11571 672
3:701 3981 7763 3096 5034 7922 615 1264
3:1192 888 2235 1203 5752 2159 1104 989
1:3981 9103 7545 7922 615 9966 5034 7763
2:1903 16 1203 1773 17 226 746 918
2:12571 11158 6294 11887 3981 13534 12453 12469
0:446 247 4620 3591 5919 13055 5312 6416
0:888 1919 1948 10921 1041 701 4247 7142
0:845 12260 3456 1797 11571 4649 2208 6116
0:888 1919 1948 2434 1477 1454 211 701
1:13786 10539 13773 13663 4130 13778 13770 12830
0:28 14 477 1200 15 2 27 1955
2:11571 418 9432 1648 5503 10645 6789 12242
0:13534 12571 1928 4421 4808 2389 369 2712
0:1673 767 11571 1005 13078 5161 10632 4329
0:10978 1203 7147 28 11285 11166 11567 11549
0:4516 7810 9491 11248 8410 7169 10170 10671
1:3591 5977 5919 4968 6416 4620 4018 6572
1:16045 15324 14607 15856 16318 14502 4179 14715
2:14607 4179 14 12453 16045 7545 477 14808
1:226 27 483 16 17 453 28 1200
5:2462 2489 243 4281 3175 2794 3981 2788
2:4808 12571 2712 7672 2715 3699 917 4080
2:1203 2240 845 1104 7147 1974 9392 837
1:453 335 2216 2240 17 7790 3414 1213
3:4649 1313 5485 1301 2240 1335 1270 7778
0:2445 3981 369 1395 917 2914 447 906
1:28 477 11567 17 14 1200 226 16
2:2216 17 453 3808 3414 5267 521 226
1:28 477 3981 483 5034 14 27 746
0:1115 740 2691 830 746 838 8707 2470
0:14607 16045 477 4179 14 1200 15815 12244
1:2715 3699 2472 3016 12571 3236 2480 13194
0:13912 14035 15073 7436 4604 1508 11221 13247
0:2914 2445 3660 135 4780 6393 240 3569
1:3981 888 1456 211 2434 1130 1919 4777
2:14782 10632 3088 767 13301 16475 13078 5098
0:369 10681 869 2499 1673 9026 767 6024
0:1673 3591 2944 5944 4518 4805 4199 3191
1:7545 3981 477 16045 14607 9103 14877 13218
0:4069 6218 988 2235 9794 9210 4479 4326
0:17 2216 5267 453 3808 3414 226 6091
0:845 9271 16045 5459 12891 9362 9872 11138
1:15041 14657 11701 16084 14502 13863 11571 11264
0:12571 11887 11158 12453 2389 6484 13874 15071
4:3981 5034 7545 9103 615 7922 9966 6347
1:845 1203 837 2944 1199 10909 767 1673
0:3591 11264 5977 5919 4968 12805 441 4620
1:1181 1891 1665 1209 1898 2433 4689 9392
0:13786 10539 13773 4130 13663 13778 13770 12830
2:1190 845 672 1673 12523 1669 684 2944
0:3981 7545 9103 9966 7922 10605 5034 9164
2:2589 2593 971 954 953 1038 5400 2902
1:27 2411 28 1203 1009 14 4689 483
0:4516 9491 7810 8410 7169 10170 11248 10671
0:767 13410 3802 4329 13043 15184 14782 13320
0:1673 1005 5161 767 16045 7049 2944 684
0:971 5400 954 4001 4137 972 4579 2902
2:13912 7436 4604 15073 1508 14035 8788 7149
2:5690 1395 1922 4808 1774 1903 2711 2914
0:15267 446 4179 15815 9426 5842 4622 9234
2:1200 28 14 15 477 1955 2 47
1:3440 13863 14715 13410 15856 13911 13110 15197
0:7786 1903 4808 3091 6127 2985 1919 3133
